split,rep,comparison,model_a,model_b,metric,value
validation,1845,signal_interactions_minus_full_formatting,signal_interactions,full_formatting,accuracy,0.01294629311216755
validation,1845,signal_interactions_minus_full_formatting,signal_interactions,full_formatting,brier_score,3.9371052238335036e-05
validation,1846,full_formatting_minus_baseline,full_formatting,baseline,log_loss,-0.0045999769671583035
validation,1846,full_formatting_minus_baseline,full_formatting,baseline,accuracy,0.008168616377571603
validation,1846,full_formatting_minus_baseline,full_formatting,baseline,brier_score,-0.002743987171350576
validation,1846,signal_interactions_minus_full_formatting,signal_interactions,full_formatting,log_loss,0.0006136307793992435
validation,1846,signal_interactions_minus_full_formatting,signal_interactions,full_formatting,accuracy,0.0017144009681322459
validation,1846,signal_interactions_minus_full_formatting,signal_interactions,full_formatting,brier_score,-2.3637039985868746e-06
validation,1847,full_formatting_minus_baseline,full_formatting,baseline,log_loss,-0.00623345817321963
validation,1847,full_formatting_minus_baseline,full_formatting,baseline,accuracy,0.007694644122709371
validation,1847,full_formatting_minus_baseline,full_formatting,baseline,brier_score,-0.003400385774414816
validation,1847,signal_interactions_minus_full_formatting,signal_interactions,full_formatting,log_loss,0.0015432911653945336
validation,1847,signal_interactions_minus_full_formatting,signal_interactions,full_formatting,accuracy,0.0004049812696163002
validation,1847,signal_interactions_minus_full_formatting,signal_interactions,full_formatting,brier_score,0.0007776160745159577
validation,1848,full_formatting_minus_baseline,full_formatting,baseline,log_loss,-0.0060201544063399615
validation,1848,full_formatting_minus_baseline,full_formatting,baseline,accuracy,0.0071450444013473335
validation,1848,full_formatting_minus_baseline,full_formatting,baseline,brier_score,-0.003194852034061557
validation,1848,signal_interactions_minus_full_formatting,signal_interactions,full_formatting,log_loss,-0.0007613469650110671
validation,1848,signal_interactions_minus_full_formatting,signal_interactions,full_formatting,accuracy,0.009696845973257151
validation,1848,signal_interactions_minus_full_formatting,signal_interactions,full_formatting,brier_score,-0.00037141799238465945
validation,1849,full_formatting_minus_baseline,full_formatting,baseline,log_loss,-0.006247995815480856
validation,1849,full_formatting_minus_baseline,full_formatting,baseline,accuracy,0.008913197609642487
validation,1849,full_formatting_minus_baseline,full_formatting,baseline,brier_score,-0.0031914088399491725
validation,1849,signal_interactions_minus_full_formatting,signal_interactions,full_formatting,log_loss,-0.002281566507384869
validation,1849,signal_interactions_minus_full_formatting,signal_interactions,full_formatting,accuracy,0.006583611870758621
validation,1849,signal_interactions_minus_full_formatting,signal_interactions,full_formatting,brier_score,-0.0009824775456728774
validation,1850,full_formatting_minus_baseline,full_formatting,baseline,log_loss,-0.008516949899641801
validation,1850,full_formatting_minus_baseline,full_formatting,baseline,accuracy,0.002233729312620558
validation,1850,full_formatting_minus_baseline,full_formatting,baseline,brier_score,-0.0038038972222694534
validation,1850,signal_interactions_minus_full_formatting,signal_interactions,full_formatting,log_loss,-0.0008559520259923126
validation,1850,signal_interactions_minus_full_formatting,signal_interactions,full_formatting,accuracy,0.0059904558838460575
validation,1850,signal_interactions_minus_full_formatting,signal_interactions,full_formatting,brier_score,-0.00043255512220075065
validation,1851,full_formatting_minus_baseline,full_formatting,baseline,log_loss,-0.005110542067965129
validation,1851,full_formatting_minus_baseline,full_formatting,baseline,accuracy,0.005064316823660486
validation,1851,full_formatting_minus_baseline,full_formatting,baseline,brier_score,-0.002654170261397526
validation,1851,signal_interactions_minus_full_formatting,signal_interactions,full_formatting,log_loss,-0.0013597292771860836
validation,1851,signal_interactions_minus_full_formatting,signal_interactions,full_formatting,accuracy,0.0030385900941962696
validation,1851,signal_interactions_minus_full_formatting,signal_interactions,full_formatting,brier_score,-0.00030833783546896365
validation,1852,full_formatting_minus_baseline,full_formatting,baseline,log_loss,-0.006612143861133957
validation,1852,full_formatting_minus_baseline,full_formatting,baseline,accuracy,0.013472137170851273
validation,1852,full_formatting_minus_baseline,full_formatting,baseline,brier_score,-0.0037147790392482727
validation,1852,signal_interactions_minus_full_formatting,signal_interactions,full_formatting,log_loss,0.0005977127290103246
validation,1852,signal_interactions_minus_full_formatting,signal_interactions,full_formatting,accuracy,0.0003061849357011148
validation,1852,signal_interactions_minus_full_formatting,signal_interactions,full_formatting,brier_score,0.00018355843195547172
validation,1853,full_formatting_minus_baseline,full_formatting,baseline,log_loss,-0.005695628900140526
validation,1853,full_formatting_minus_baseline,full_formatting,baseline,accuracy,0.00579150579150578
validation,1853,full_formatting_minus_baseline,full_formatting,baseline,brier_score,-0.0028985083759207886
validation,1853,signal_interactions_minus_full_formatting,signal_interactions,full_formatting,log_loss,-0.0006999044369675467
validation,1853,signal_interactions_minus_full_formatting,signal_interactions,full_formatting,accuracy,0.006502743344848572
validation,1853,signal_interactions_minus_full_formatting,signal_interactions,full_formatting,brier_score,-0.00020549818142112652
validation,1854,full_formatting_minus_baseline,full_formatting,baseline,log_loss,-0.006830244855618117
validation,1854,full_formatting_minus_baseline,full_formatting,baseline,accuracy,0.012423625254582515
validation,1854,full_formatting_minus_baseline,full_formatting,baseline,brier_score,-0.0039050993476533458
validation,1854,signal_interactions_minus_full_formatting,signal_interactions,full_formatting,log_loss,-0.0008148112566833676
validation,1854,signal_interactions_minus_full_formatting,signal_interactions,full_formatting,accuracy,0.002240325865580428
validation,1854,signal_interactions_minus_full_formatting,signal_interactions,full_formatting,brier_score,9.460562403706962e-05
validation,1855,full_formatting_minus_baseline,full_formatting,baseline,log_loss,-0.010007232764572493
validation,1855,full_formatting_minus_baseline,full_formatting,baseline,accuracy,0.012049412717699437
validation,1855,full_formatting_minus_baseline,full_formatting,baseline,brier_score,-0.004702325725465778
validation,1855,signal_interactions_minus_full_formatting,signal_interactions,full_formatting,log_loss,0.0018523593144015305
validation,1855,signal_interactions_minus_full_formatting,signal_interactions,full_formatting,accuracy,0.0036452004860267895
validation,1855,signal_interactions_minus_full_formatting,signal_interactions,full_formatting,brier_score,0.0009047301722772405
validation,1856,full_formatting_minus_baseline,full_formatting,baseline,log_loss,-0.008625361879879834
validation,1856,full_formatting_minus_baseline,full_formatting,baseline,accuracy,0.01095001520835448
validation,1856,full_formatting_minus_baseline,full_formatting,baseline,brier_score,-0.003946524107965199
validation,1856,signal_interactions_minus_full_formatting,signal_interactions,full_formatting,log_loss,0.0023575579529826474
validation,1856,signal_interactions_minus_full_formatting,signal_interactions,full_formatting,accuracy,-0.0013180573861908407
validation,1856,signal_interactions_minus_full_formatting,signal_interactions,full_formatting,brier_score,0.0008759661818366626
validation,1857,full_formatting_minus_baseline,full_formatting,baseline,log_loss,-0.008490980356074207
validation,1857,full_formatting_minus_baseline,full_formatting,baseline,accuracy,0.005806845965770191
validation,1857,full_formatting_minus_baseline,full_formatting,baseline,brier_score,-0.0039415983410629185
validation,1857,signal_interactions_minus_full_formatting,signal_interactions,full_formatting,log_loss,0.0006012538801623002
validation,1857,signal_interactions_minus_full_formatting,signal_interactions,full_formatting,accuracy,0.0063162184189079484
validation,1857,signal_interactions_minus_full_formatting,signal_interactions,full_formatting,brier_score,0.00025978576501514694
validation,1858,full_formatting_minus_baseline,full_formatting,baseline,log_loss,-0.008376018967462207
validation,1858,full_formatting_minus_baseline,full_formatting,baseline,accuracy,0.009381054348934437
validation,1858,full_formatting_minus_baseline,full_formatting,baseline,brier_score,-0.004026129595825212
validation,1858,signal_interactions_minus_full_formatting,signal_interactions,full_formatting,log_loss,0.00308312390131138
validation,1858,signal_interactions_minus_full_formatting,signal_interactions,full_formatting,accuracy,0.0055062710308962926
validation,1858,signal_interactions_minus_full_formatting,signal_interactions,full_formatting,brier_score,0.0007662450898773265
validation,1859,full_formatting_minus_baseline,full_formatting,baseline,log_loss,-0.007385929545376091
validation,1859,full_formatting_minus_baseline,full_formatting,baseline,accuracy,0.008140008140008148
validation,1859,full_formatting_minus_baseline,full_formatting,baseline,brier_score,-0.003665235184301119
validation,1859,signal_interactions_minus_full_formatting,signal_interactions,full_formatting,log_loss,0.0006768892736034315
validation,1859,signal_interactions_minus_full_formatting,signal_interactions,full_formatting,accuracy,0.004985754985754931
validation,1859,signal_interactions_minus_full_formatting,signal_interactions,full_formatting,brier_score,-3.484867550088144e-05
validation,1860,full_formatting_minus_baseline,full_formatting,baseline,log_loss,-0.007537417515763756
validation,1860,full_formatting_minus_baseline,full_formatting,baseline,accuracy,0.009346743878898778
validation,1860,full_formatting_minus_baseline,full_formatting,baseline,brier_score,-0.0036495314873469797
validation,1860,signal_interactions_minus_full_formatting,signal_interactions,full_formatting,log_loss,2.506814892100362e-05
validation,1860,signal_interactions_minus_full_formatting,signal_interactions,full_formatting,accuracy,0.007111652951335978
validation,1860,signal_interactions_minus_full_formatting,signal_interactions,full_formatting,brier_score,-0.00010830388165633531
validation,1861,full_formatting_minus_baseline,full_formatting,baseline,log_loss,-0.004716997849658844
validation,1861,full_formatting_minus_baseline,full_formatting,baseline,accuracy,0.00830127556185456
validation,1861,full_formatting_minus_baseline,full_formatting,baseline,brier_score,-0.002786430939859391
